DIST,4,AN0,020A,0.00,0.00,0.00,1.05,AN1,1C17,2.15,0.00,0.00,1.21,AN2,8B08,0.00,3.00,0.00,3.38,AN3,5985,2.15,3.00,0.00,2.92,POS,0.97,0.25,0.32,72
DIST,4,AN0,020A,0.00,0.00,0.00,0.93,AN1,1C17,2.15,0.00,0.00,1.20,AN2,8B08,0.00,3.00,0.00,2.93,AN3,5985,2.15,3.00,0.00,2.87,POS,0.96,0.26,0.32,69
DIST,4,AN0,020A,0.00,0.00,0.00,0.99,AN1,1C17,2.15,0.00,0.00,1.27,AN2,8B08,0.00,3.00,0.00,2.92,AN3,5985,2.15,3.00,0.00,2.87,POS,0.95,0.28,0.36,51
DIST,4,AN0,020A,0.00,0.00,0.00,0.99,AN1,1C17,2.15,0.00,0.00,1.25,AN2,8B08,0.00,3.00,0.00,3.41,AN3,5985,2.15,3.00,0.00,2.84,POS,0.95,0.30,0.38,54
DIST,4,AN0,020A,0.00,0.00,0.00,1.00,AN1,1C17,2.15,0.00,0.00,1.30,AN2,8B08,0.00,3.00,0.00,2.79,AN3,5985,2.15,3.00,0.00,2.90,POS,0.94,0.32,0.33,71
DIST,4,AN0,020A,0.00,0.00,0.00,0.97,AN1,1C17,2.15,0.00,0.00,1.24,AN2,8B08,0.00,3.00,0.00,2.94,AN3,5985,2.15,3.00,0.00,2.95,POS,0.93,0.30,0.37,57
DIST,4,AN0,020A,0.00,0.00,0.00,1.02,AN1,1C17,2.15,0.00,0.00,1.21,AN2,8B08,0.00,3.00,0.00,3.37,AN3,5985,2.15,3.00,0.00,2.89,POS,0.94,0.30,0.40,55
DIST,4,AN0,020A,0.00,0.00,0.00,1.14,AN1,1C17,2.15,0.00,0.00,1.29,AN2,8B08,0.00,3.00,0.00,3.37,AN3,5985,2.15,3.00,0.00,2.89,POS,0.95,0.32,0.40,56
DIST,4,AN0,020A,0.00,0.00,0.00,0.97,AN1,1C17,2.15,0.00,0.00,1.24,AN2,8B08,0.00,3.00,0.00,3.17,AN3,5985,2.15,3.00,0.00,2.91,POS,0.95,0.31,0.41,59
DIST,4,AN0,020A,0.00,0.00,0.00,0.94,AN1,1C17,2.15,0.00,0.00,1.57,AN2,8B08,0.00,3.00,0.00,3.14,AN3,5985,2.15,3.00,0.00,3.00,POS,0.89,0.24,0.46,43
