DIST,4,AN0,1C17,2.15,0.00,0.00,1.75,AN1,5985,2.15,3.00,0.00,1.89,AN2,020A,0.00,0.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,1.96,POS,1.18,1.42,-0.01,97
DIST,4,AN0,1C17,2.15,0.00,0.00,1.72,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.98,POS,1.17,1.41,-0.04,97
DIST,4,AN0,1C17,2.15,0.00,0.00,1.78,AN1,020A,0.00,0.00,0.00,1.81,AN2,5985,2.15,3.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.92,POS,1.16,1.42,-0.03,99
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,1.83,AN3,8B08,0.00,3.00,0.00,1.90,POS,1.16,1.43,-0.15,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.72,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,2.00,POS,1.16,1.44,-0.22,90
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.84,AN2,5985,2.15,3.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.93,POS,1.16,1.44,-0.02,83
DIST,4,AN0,1C17,2.15,0.00,0.00,1.80,AN1,5985,2.15,3.00,0.00,1.85,AN2,020A,0.00,0.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,1.93,POS,1.15,1.45,0.00,99
DIST,4,AN0,1C17,2.15,0.00,0.00,1.83,AN1,5985,2.15,3.00,0.00,1.80,AN2,020A,0.00,0.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,1.91,POS,1.14,1.46,0.13,84
DIST,4,AN0,1C17,2.15,0.00,0.00,1.75,AN1,5985,2.15,3.00,0.00,1.87,AN2,020A,0.00,0.00,0.00,1.76,AN3,8B08,0.00,3.00,0.00,1.94,POS,1.13,1.44,-0.02,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.79,AN1,020A,0.00,0.00,0.00,1.81,AN2,5985,2.15,3.00,0.00,1.70,AN3,8B08,0.00,3.00,0.00,1.99,POS,1.18,1.43,0.13,77
